player_id,Year,Medal
216312,2014,
216340,1936,
216344,1998,
216345,1998,Gold
216346,2002,Silver
216369,1992,
216370,1992,
216374,1964,
216382,1952,
216383,1952,
216391,1964,
216395,1992,
216397,2002,
216404,2010,
216405,2014,
216407,2010,
216411,1964,
216412,1964,Silver
216420,1998,
216425,1960,
216426,1960,
216427,1968,
216428,1964,
216429,1964,
216430,1936,
216454,1998,
216473,2002,
216474,2006,
216478,2006,
216479,2006,Gold
216496,2010,
216497,2014,
216499,2014,
216529,2014,
216530,2014,
216539,2014,
216542,2014,
216543,2014,
216557,2010,Silver
216558,2010,
216559,2010,
216560,2010,Silver
216578,1956,
216579,1960,
216580,1964,
216596,1994,
216597,1994,
216598,1980,
216599,1980,
216628,1968,
216637,1992,
216638,1992,
216666,2014,
216668,2010,
216669,2010,
216670,2014,
216671,2014,
216682,2014,
216683,2014,
216684,2014,
216699,1994,
216702,2010,
216718,2014,
216725,1956,
216727,2014,
216741,2010,
216749,2006,
216752,1994,
216769,1960,
216770,1960,
216771,1960,Silver
216772,1960,
216773,1964,
216774,1964,
216775,1964,
216786,2002,
216787,2006,
216788,2010,
216809,1994,
216810,2006,
216855,1976,
216856,1976,
216857,1980,
216858,1980,
216859,1984,
216867,1976,
216868,1936,
216869,1932,
216883,2002,
216884,2002,
216885,2006,
216886,2010,
216887,2014,
216902,1956,
216903,1956,
216904,1956,
216905,1960,
216906,1960,
216907,1960,
216908,1956,
216909,1960,
216910,1960,
216911,1960,
216912,1988,
216913,2010,
216914,2014,Silver
216919,2014,
216920,1972,
216921,1972,
216928,1984,
216944,1972,
216945,1980,
216961,2010,
216983,2002,
216984,2014,
216990,1968,Silver
216999,1924,Silver
217011,1952,
217045,1924,Bronze
217046,1928,
217049,2002,
217058,1988,
217059,1988,
217060,2010,
217061,2014,
217070,1964,
217071,1968,Silver
217072,1948,
217073,1948,Silver
217074,1948,
217075,1948,Gold
217087,1956,
217136,1972,
217145,2006,
217146,2010,Bronze
217164,2002,
217165,2010,
217166,2010,
217197,1972,Gold
217198,1976,Gold
217206,1998,
217207,1998,
217208,2002,
217215,1998,
217216,2006,
217341,2002,
217342,1980,Silver
217350,1980,
217351,1980,
217354,1992,
217355,1994,
217356,1994,
217357,1998,
217366,2002,
217367,2002,
217368,2002,
217369,1960,
217370,1960,
217371,1960,
217372,1988,
217373,1988,
217378,1976,Gold
217385,2010,
217386,2010,
217406,1956,
217407,1960,
217408,1964,
217434,1998,
217435,2002,Gold
217475,2010,
217516,2010,
217517,2014,
217546,1994,
217553,2006,
217588,1956,
217589,1956,
217637,2002,Bronze
217638,1936,
217639,1948,
217645,2014,Gold
217661,1988,
217680,1984,
217681,1984,
217682,1972,
217714,2014,
217719,1936,Bronze
217723,1976,
217731,1960,
217733,1998,
217758,2006,
217759,2010,
217763,1924,
217764,1928,
217772,1984,
217773,1984,
217774,1988,
217775,1988,
217795,1968,
217796,1998,
217797,1998,
217799,2002,
217800,2006,
217853,2010,
217862,2014,
217871,1932,Gold
217872,1932,Gold
217873,1964,
217874,1964,
217875,1964,
217876,1988,
217877,1994,
217880,2002,Gold
217898,1972,
217904,2014,
217911,2014,
217914,1972,Silver
217920,1992,
217921,1994,
217922,1998,Silver
217962,1964,
217963,1964,
217964,1964,
217965,1994,
217997,1976,
217998,1976,
218012,1992,
218013,1968,
218014,1972,
218015,1972,
218021,1968,
218027,1956,
218028,1956,
218029,1960,
218030,1960,Bronze
218038,2006,
218052,1998,
218065,1980,
218066,1980,
218067,1984,
218068,1984,
218095,1976,
218096,1976,
218104,2002,
218108,1998,
218109,2002,Bronze
218110,2006,Bronze
218111,2010,Gold
218119,1980,
218121,1994,
218122,1936,
218138,1998,
218139,1998,
218140,2002,
218141,2002,
218142,2002,
218143,2006,
218144,2006,
218147,1984,Gold
218158,1968,
218198,1992,
218232,1948,
218233,1948,
218235,1924,Gold
218236,2006,
218237,2010,
218238,2014,
218239,1924,Gold
218240,1924,Gold
218241,1924,Gold
218242,1924,Gold
218243,1924,Gold
218244,1924,Gold
218246,1984,
218260,1994,
218261,1988,
218272,1956,
218276,1994,
218277,1994,
218278,1998,
218279,1998,
218280,1998,
218282,2002,
218283,2002,
218284,2002,
218285,2002,
218286,2006,
218287,2006,
218288,2006,
218289,2006,
218311,1998,
218312,1998,
218313,1998,
218314,1998,
218315,1998,
218316,2002,
218317,2002,
218318,2002,
218319,2002,
218320,2006,
218321,2006,
218322,2006,
218323,2006,
218324,2010,
218325,2010,
218326,2010,
218327,2010,
218328,2014,
218329,2014,
218330,2014,
218331,2014,
218347,2002,Gold
218366,1994,
218384,2014,
218385,2014,Bronze
218393,2010,
218394,2014,
218397,2010,
218404,2014,
218418,1972,
218419,1972,
218420,1972,
218426,1980,
218427,1980,
218433,1998,
218434,1998,
218438,2014,
218444,2014,
218445,1972,
218446,1968,
218447,1968,
218448,1972,
218449,1972,
218457,1976,
218458,1976,
218470,2014,
218471,2014,Gold
218491,1972,
218492,1972,
218493,1972,
218494,2010,
218495,2010,
218496,2010,
218497,2014,
218498,2014,
218499,2014,
218500,2014,Bronze
218514,1956,
218515,1956,Gold
218516,2002,
218523,1956,
218524,1960,
218526,2014,
218527,2014,Bronze
218528,2014,Silver
218529,2014,Gold
218530,1984,
218531,1984,
218535,1960,
218536,1964,
218547,1992,
218548,1992,
218549,1994,
218550,1994,
218551,1998,
218552,1998,
218555,1988,
218556,1992,
218557,1994,
218558,1994,
218559,1998,
218560,1998,
218561,2002,
218562,2002,Bronze
218564,1998,
218569,1994,
218570,1994,
218571,1998,Gold
218572,1998,Bronze
218573,2002,Silver
218574,2006,
218588,2014,
218589,2014,
218590,2014,Bronze
218594,2014,
218595,2014,
218597,1980,
218598,1980,
218599,1980,
218602,1988,
218603,1988,
218604,1988,
218614,2002,
218615,1964,
218616,1964,
218618,2014,
218619,2014,
218620,2002,
218621,2002,
218626,1998,
218627,1998,
218628,2002,
218629,2002,
218630,2002,
218631,1980,
218641,2014,
218642,2014,
218647,1988,
218648,1988,
218649,1988,
218650,1976,
218651,1976,
218653,1998,
218654,1998,
218655,2002,
218656,2002,
218657,2002,
218658,2002,
218680,1984,
218681,1984,
218683,1998,
218684,2002,
218688,1964,
218689,1964,
218690,1964,
218691,1964,
218703,2010,
218732,2010,
218733,2010,
218734,2010,
218735,2010,
218736,2010,Bronze
218737,2014,
218738,2014,
218739,2014,
218740,2014,
218741,2014,Gold
218745,1992,
218746,1992,
218747,1992,
218748,1998,
218749,1998,
218750,1998,
218751,2002,
218752,2002,
218753,2002,
218781,1976,
218802,2010,
218803,2010,
218808,2014,
218816,1998,
218817,1998,
218818,1998,
218819,1998,
218820,1998,
218821,2002,
218822,2002,
218823,2002,
218824,2002,
218825,2002,
218826,2006,
218827,2006,
218828,2006,
218829,2006,
218830,2010,
218831,2010,
218832,2010,
218833,2010,
218837,1992,
218838,1994,
218853,1976,
218858,1984,Bronze
218859,1984,
218860,1988,
218861,1988,
218865,2010,
218866,2010,
218867,2010,
218868,2014,
218869,2014,
218870,2014,
218873,2014,
218874,2014,
218909,1994,
218910,1998,
218918,2014,
218919,2014,Bronze
218934,2014,
218940,1936,
218942,2014,
218975,2014,
219010,2006,
219011,2010,
219024,1976,
219025,1976,
219030,2006,
219038,1992,Gold
219039,1998,Silver
219041,1994,
219042,1994,
219043,2002,
219102,1992,
219103,1994,
219104,1994,
219115,2010,
219116,2010,
219120,1998,
219123,2014,
219124,2014,
219125,2014,Silver
219131,1992,
219132,1994,Silver
219160,2006,Bronze
219161,2010,
219162,2014,
219164,1956,
219176,1960,
219177,1960,
219183,1956,Gold
219189,1992,
219190,1992,
219214,2002,
219315,2006,
219316,2010,Silver
219317,2014,Bronze
219318,2014,Bronze
219319,2006,
219320,2010,Silver
219321,2014,Bronze
219322,2014,Bronze
219338,1976,Gold
219377,2006,Bronze
219378,2006,
219390,1956,Gold
219391,1960,Bronze
219402,2010,
219403,2014,
219404,1964,
219405,1964,
219406,1964,
219407,1968,
219408,1968,
219409,1968,
219415,1964,Bronze
219416,1968,
219464,2006,
219474,1980,
219475,1980,
219476,1980,Silver
219477,1964,
219526,1984,
219527,1988,
219541,1994,
219566,1998,
219567,2002,
219638,2014,Silver
219647,1988,
219648,1988,
219649,1992,
219650,1992,
219651,1992,
219652,1994,
219653,1994,
219654,1994,
219655,1994,
219656,1998,
219657,1998,
219658,2002,
219659,2002,
219660,2002,
219676,1968,
219677,1968,
219683,2006,
219686,2014,
219693,2010,
219694,2010,
219703,1964,
219704,1964,
219716,1980,
219717,1980,
219718,1952,
219719,1952,
219720,1952,
219725,1952,
219726,1952,
219727,1952,
219744,1960,
219745,1960,
219746,1960,
219747,1960,
219751,1948,
219752,1948,
219760,1968,
219770,1998,Silver
219771,2002,Gold
219772,2002,
219773,1992,
219774,1992,
219775,1992,
219776,1994,
219777,1994,
219778,1994,
219785,1972,Bronze
219786,1972,
219787,1972,
219790,1980,
219792,1994,
219793,1994,
219794,1998,
219795,1998,
219796,1998,
219797,2002,
219798,2002,
219799,2002,
219800,2002,
219801,2006,
219802,2006,
219803,2006,Silver
219804,2006,
219805,2006,
219806,2010,
219807,2010,
219808,2010,
219809,2010,
219811,1984,
219812,1988,
219815,1994,
219816,1994,
219817,1998,
219818,1998,
219819,1998,Bronze
219829,2002,
219832,2002,
219850,1972,
219851,1972,
219852,1980,
219853,1980,
219855,2014,Silver
219861,1980,
219889,1980,Gold
219890,1988,
219891,1988,
219892,1988,
219921,2010,
219922,2010,
219923,2010,
219924,2010,
219925,2014,
219926,2014,
219927,2014,
219976,2006,
219977,2010,
219978,1952,
219979,1952,
219980,1952,
219981,1952,
220043,2006,
220100,1952,
220104,1956,
220105,1948,Silver
220119,2006,
220120,1948,
220121,1948,
220131,1992,
220151,2010,
220152,2010,
220153,2010,
220209,2002,
220210,2002,
220211,2006,
220212,2006,
220214,2002,
220215,2002,
220216,2002,
220217,2002,
220218,2006,
220219,2006,
220220,2006,
220221,2010,
220222,2010,
220223,2010,
220224,2010,
220225,2014,
220226,2014,
220227,2014,
220228,2014,
220229,2002,
220230,2002,
220231,2002,
220232,2002,
220233,2002,
220234,2006,
220235,2006,
220236,2006,
220237,2010,
220238,2010,
220239,2010,
220240,2010,
220241,2010,
220242,2014,
220243,2014,
220244,2014,
220245,2014,
220246,2014,
220247,2002,
220248,2002,
220249,2002,
220250,2002,
220251,2006,
220252,2006,
220253,2006,
220254,2006,
220255,2010,
220256,2010,
220257,2010,
220258,2010,
220259,2010,
220262,1968,
220263,1972,Silver
220264,1972,
220265,1972,
220266,1972,Gold
220276,1992,
220277,1992,
220278,1994,
220279,2002,
220289,1992,
220290,1994,
220291,1998,
220304,1928,
220320,1988,
220321,1988,
220346,1984,
220347,1984,
220348,1984,
220349,1988,
220350,1988,
220351,1988,
220352,2006,
220353,2006,
220354,2006,
220355,2006,
220372,2002,
220373,2002,
220374,2002,
220375,2006,
220376,2006,
220377,2006,
220378,2010,
220379,2010,
220380,2010,
220397,2006,
220398,2010,
220427,1998,Gold
220428,2002,
220429,2006,
220430,2002,
220431,2002,
220432,2002,
220433,2006,
220434,2006,
220435,2006,
220436,2010,
220437,2010,
220438,2010,
220439,2010,
220440,2010,
220441,2014,
220457,2006,
220494,2006,
220495,2006,
220496,2010,
220497,2010,
220498,2010,
220516,2014,
220517,2014,
220545,1976,
220546,1976,
220547,1976,
220548,1980,
220549,1980,
220550,1980,
220551,1980,
220575,1956,
220576,1956,
220612,1948,
220620,2006,
220621,2010,
220622,2014,
220627,1956,
220628,1992,
220629,1998,
220631,1928,
220632,1976,
220633,1980,
220634,1984,
220635,1928,
220638,1984,
220639,1984,
220640,1984,
220641,1984,
220642,1988,
220643,1988,
220644,1988,
220645,1988,
220676,2010,
220678,2014,
220679,2014,
220680,2014,
220687,2014,
220764,1932,Gold
220776,2006,
220808,2014,
220809,2014,
220813,1992,
220815,1932,
220816,1932,
220817,1936,
220818,1936,
220819,1936,
220820,1948,
220821,1948,
220823,1980,
220824,1980,
220825,1984,
220826,1984,
220827,1988,
220828,1952,
220829,1952,
220839,2014,
220840,2014,
220841,2014,
220905,1936,Silver
220907,2010,
220908,2014,
220923,1984,Silver
220924,1988,
220925,2010,
220928,1960,Silver
220930,1972,
220931,1972,
220942,2002,
220958,1956,
221399,1998,
221400,2002,
221401,2006,
221426,2014,
221427,1994,
221428,1994,
221429,1998,
221430,1998,
221449,1994,
221450,1994,
221451,1994,
221452,1994,
221453,1994,
221454,1998,
221455,1998,
221456,1998,
221457,1998,
221458,1998,
221506,1994,
221507,1994,
221508,1998,
221509,1998,
221520,1964,Bronze
221521,1964,Bronze
221522,1964,Bronze
221523,2006,
221537,1948,
221541,2002,
221542,2002,
221543,2006,
221544,2006,
221550,1948,
221554,1952,
221563,1952,
221564,1952,
221611,1984,
221612,1992,
221613,2006,
221614,2006,
221615,2006,
221616,2006,
221617,2006,
221641,1972,
221642,1972,
221643,1972,
221645,2006,
221646,2010,
221667,1968,
221668,1968,
221670,1984,
221671,2002,
221672,2006,
221673,2010,Bronze
221674,2014,
221681,2006,
221682,2010,
221710,1968,
221711,1968,
221730,1964,
221742,2014,
221761,1998,
221762,2002,
221763,2006,
221772,1984,
221774,2002,
221775,2002,
221776,2002,
221779,1994,
221780,1994,Bronze
221781,1994,
221782,1994,Silver
221783,1998,
221784,1998,
221785,1998,
221786,1998,Gold
221789,2010,
221790,2014,
221799,1956,
221825,1956,
221826,1956,
221827,1956,
221853,1960,
221854,1964,
221855,1964,
221856,1968,
221857,1968,
221858,1972,
221886,1988,
221887,1988,
221888,1988,
221895,1992,
221907,1998,
221908,2002,Bronze
221909,2006,Silver
221910,1956,
221911,1960,
221912,1960,
221916,1976,
221966,1976,
221967,1976,
221976,1988,
221977,1984,
221980,1998,
221981,2002,
221989,1956,
221994,1980,
221995,1980,
221999,2014,
222006,1980,
222007,1980,
222008,2010,
222009,2010,
222039,2006,
222042,1998,Gold
222043,1998,
222044,1988,
222045,1988,
222046,1988,
222047,1994,
222048,1994,
222049,1994,
222050,2010,
222051,2010,
222052,2010,
222053,2010,
222054,2010,
222055,2014,
222056,2014,
222057,2014,
222058,2014,Bronze
222059,2014,
222060,1994,
222061,1998,Bronze
222062,1998,
222063,1998,
222064,1998,Silver
222065,2002,Gold
222066,2002,Bronze
222067,2002,
222068,2002,Silver
222097,1972,
222101,1948,
222102,1952,
222103,1956,
222132,1994,
222133,1994,
222134,1998,
222135,2002,
222163,1960,
222164,1960,
222165,1960,
222182,2006,
222183,2014,
222222,1998,
222223,1998,
222227,1976,
222228,1976,
222229,1976,
222230,1976,
222244,1994,
222245,1994,
222246,1998,
222247,1998,
222248,1998,Bronze
222249,2002,
222250,2002,
222251,2002,
222252,2002,Silver
222253,1998,
222254,1998,
222255,1998,Bronze
222256,2002,
222257,2002,
222258,2002,Silver
222259,2002,Silver
222260,2006,
222261,2006,
222262,2006,
222263,2006,
222264,2006,
222265,1992,
222266,1992,
222267,1992,Gold
222268,1994,
222269,2002,Bronze
222270,2002,
222271,2002,Gold
222272,2010,
222273,2010,
222274,2010,
222275,1968,
222284,1952,
222289,1992,
222290,1992,
222291,2002,
222292,2002,
222293,2002,
222309,1960,
222310,1960,Gold
222311,1960,Gold
222312,1964,Gold
222313,1964,Gold
222314,1964,Gold
222315,1964,Gold
222316,1968,
222317,1968,
222318,1972,
222319,1972,
222320,1972,Gold
222321,1976,
222322,2006,
222323,2006,
222324,2006,
222325,2006,
222326,2010,
222327,2010,Bronze
222328,2010,Silver
222329,2014,
222330,2014,
222331,2014,
222345,1972,
222346,1980,
222347,1980,
222348,1964,
222349,1964,
222350,1964,
222355,2002,
222356,2002,
222357,2002,
222358,2002,
222359,2010,
222360,2010,
222361,2010,Gold
222377,1992,
222378,1992,
222379,1992,
222380,1992,
222392,2014,
222393,2014,
222394,2014,
222395,2014,Bronze
222419,1994,
222420,1994,
222428,2010,
222437,1998,
222438,2002,
222443,1964,
222468,2002,
222507,1956,
222508,1956,
222514,1984,
222515,2002,
222516,2006,
222517,2010,
222520,2002,
222525,1998,
222526,2002,
222527,2002,
222528,2002,
222529,2002,
222530,2002,
222531,2006,
222532,2006,
222533,2006,
222534,2006,
222535,2006,
222536,2010,
222537,2010,
222538,2010,
222543,1984,
222544,1992,
222549,1998,
222550,1998,
222551,1998,
222552,1998,
222553,2002,
222586,2010,
222587,2014,
222589,2010,
222600,1968,
222601,1968,
222602,1968,
222603,2002,
222604,2006,
222605,2010,
222607,2002,
222610,1932,
222611,1932,
222612,1994,
222613,1994,
222614,1998,
222615,1998,
222616,1998,
222617,2002,
222620,1994,
222621,1924,
222622,1924,
222623,1924,Silver
222624,1924,Gold
222625,1924,Bronze
222626,1928,Silver
222628,1994,
222648,1980,Silver
222649,1984,Gold
222682,1948,
222683,1948,
222684,1948,
222708,1994,
222709,1994,
222712,1994,
222715,1948,Silver
222724,1936,
222725,1948,
222726,1948,
222729,1992,
222730,1992,
222731,1992,
222755,1980,
222756,1984,
222759,1924,Gold
222777,1952,
222778,1952,Gold
222800,2002,
222801,2006,
222802,2006,
222803,2006,
222804,2006,
222805,2010,
222806,2010,
222807,2010,
222808,2014,
222809,2014,
222810,2014,
222814,2006,
222841,1992,Bronze
222842,1998,Gold
222850,2014,
222852,2010,
222853,2010,
222854,2010,
222855,2010,Gold
222858,2006,
222859,2006,
222860,2006,
222861,2006,
222862,2010,
222863,2010,
222864,2010,
222865,2010,
222866,2010,
222867,2014,
222868,2014,
222871,2010,
222872,2010,
222884,1928,
222885,1932,Bronze
222907,1992,
222908,1998,
222918,1924,
222919,1928,
222921,2002,
222922,2006,
222923,2010,
222924,2014,
222925,2010,
222926,2014,
222935,2006,
222937,2014,Bronze
222949,1952,
222950,1952,
222960,2010,
222961,2014,
222962,2014,
222963,2014,
222980,2002,
223035,1994,
223036,1994,
223037,1998,
223038,2002,Silver
223039,2006,Bronze
223040,1960,Silver
223054,2002,
223057,2014,
223058,2014,
223059,1976,
223060,1972,
223061,1928,
223093,2014,
223094,2014,
223095,2014,
223096,2014,
223097,2014,
223098,1924,Silver
223100,2002,Gold
223123,1992,
223124,1994,
223139,2014,
223161,2010,
223162,2014,Silver
223168,1964,
223169,1968,
223170,1992,Bronze
223171,1998,Gold
223172,2002,
223173,1998,
223174,2002,
223175,2002,
223176,2002,
223188,1994,
223207,1998,
223209,1976,Silver
223210,1976,Gold
223211,1976,Gold
223212,1980,Gold
223213,1980,
223214,1980,Silver
223215,1984,
223216,1984,Silver
223217,1984,Silver
223218,1984,
223219,1988,
223220,1988,Silver
223221,1988,Bronze
223222,1992,
223223,1992,Gold
223232,2014,
223233,1964,Bronze
223254,1998,
223255,1998,
223256,1998,
223257,2002,
223258,2002,
223259,2002,
223260,1994,
223261,1994,
223262,1994,
223263,1994,
223264,1998,
223265,2002,
223266,2002,
223267,2002,
223268,2002,
223269,2002,
223270,2006,Gold
223271,2006,
223272,2006,Gold
223273,2010,Silver
223274,2010,
223275,2010,
223278,1988,
223279,1988,
223280,1992,
223281,1992,
223282,1992,
223291,2010,
223292,1994,
223310,1988,Bronze
223311,1988,Silver
223312,1988,Silver
223313,1992,
223314,1992,
223315,1992,
223316,1992,
223317,1992,
223318,1994,Silver
223319,1994,
223320,1994,Gold
223321,1994,Silver
223322,1998,
223323,1998,
223324,1998,
223325,1998,Bronze
223326,1968,
223327,1968,
223328,1972,Silver
223344,2002,
223345,2002,Silver
223346,2006,
223399,1948,
223413,1980,
223416,2014,
223417,2014,
223418,2014,
223430,1924,
223431,1924,
223432,1928,
223440,2002,
223441,1964,
223442,1964,
223443,1964,
223500,2010,
223501,2014,
223502,1988,
223503,1988,
223504,1988,
223505,1998,Silver
223524,1932,Silver
223525,1936,Bronze
223557,1924,Gold
223559,1984,
223573,1964,
223574,1964,
223575,1964,
223582,2010,
223583,2006,
223598,2014,
223599,2014,
223600,2014,
223603,1928,
223604,1992,
223605,1992,
223606,1992,
223607,1994,
223608,1994,
223609,1994,
223655,2010,
223656,2010,
223657,2014,
223658,2014,
223661,1976,
223662,1976,
223685,1952,
223720,2014,
223721,2014,
223722,2014,
223723,2014,
223724,2014,
223728,1988,
223732,2010,
223740,1992,Silver
223765,1998,
223766,1998,
223767,1998,
223768,2002,Bronze
223769,2002,
223770,2002,
223771,2002,
223772,2006,
223773,2006,Bronze
223782,1994,
223790,1980,
223814,1992,
223815,1994,
223816,2014,
223817,2014,
223839,1952,
223845,2002,
223846,2006,
223855,2006,
223874,2014,
223891,1964,
223892,1968,
223893,1936,
223894,1936,
223895,1936,
223896,1948,
223897,1968,
223898,1972,
223899,1976,
223904,2002,
223905,2006,
223906,2010,
223907,2014,
223922,2006,
223923,2014,
223938,1984,
223939,1984,
223940,1984,
223954,2002,
223955,1984,
223956,1984,
223957,1984,
223958,2010,
223959,2014,
223960,2014,
223961,1980,
223962,1980,
223963,1980,
223964,1980,
223965,1984,
223966,1984,
223967,1984,
223968,1984,
223994,2010,
223995,2010,
223996,2010,
223997,2014,
223998,2014,
223999,2014,
224000,2014,
224011,2006,
224012,2010,
224013,2014,Bronze
224018,1932,
224028,2002,Gold
224029,2006,
224047,1998,Bronze
224059,1956,
224060,1964,
224073,1984,
224074,1984,
224075,1928,Bronze
224077,1992,
224078,1992,
224100,1956,
224101,1960,
224102,1960,
224103,1960,Silver
224104,2010,
224105,2014,
224106,2014,
224112,1998,
224139,1994,
224148,1988,
224173,1994,
224174,1994,Gold
224191,1994,
224237,1992,
224274,2014,
224275,2014,
224276,2014,
224278,2014,
224279,2014,
224314,2002,
224326,1994,
224327,1994,
224329,1976,
224330,1976,
224331,1976,
224337,1968,
224340,1928,
224341,1928,
224345,1994,
224346,1998,
224347,1998,
224348,2002,
224349,2002,
224368,2006,
224369,2006,
224370,2006,
224371,2006,Bronze
224372,2010,
224373,2010,
224374,2010,
224375,2010,Gold
224376,2014,
224377,2014,
224378,1976,
224379,1976,
224380,1976,Bronze
224381,1976,
224382,1984,Bronze
224383,1988,Bronze
224386,1976,
224387,1976,
224408,1998,
224415,1980,Bronze
224421,1992,
224426,1964,
224427,1964,
224447,2006,
224455,1964,
224494,1924,Silver
224508,1960,
224509,1994,
224510,1994,
224511,1994,
224512,1998,Gold
224513,1998,Silver
224514,1998,
224532,2002,
224533,2002,
224543,1998,
224546,1960,
224548,2006,
224572,1998,
224573,2006,
224579,1984,
224580,1992,
224581,1992,
224582,1998,
224583,1984,
224584,1994,
224585,1994,
224586,1998,
224587,1998,
224595,2002,
224606,1932,
224607,1936,
224615,1984,
224616,1984,
224617,1988,
224618,1988,
224623,2002,
224624,2006,
224625,2010,
224644,1948,
224678,2002,
224679,2002,
224680,2002,
224681,2006,
224682,2006,
224683,2006,
224698,2014,
224699,1968,Gold
224700,1968,Silver
224701,1972,Gold
224702,1972,
224713,2014,
224714,1932,
224724,2002,
224734,1948,
224735,1948,
224738,2014,
224739,2014,
224770,2014,
224777,1952,
224780,1952,
224802,1998,
224824,1980,
224825,1980,
224826,1984,
224827,1984,
224829,1972,
224830,1972,
224831,1972,
224832,1948,
224833,1948,
224834,1952,
224835,1952,
224836,1952,
224837,1956,
224838,1956,
224839,1956,Bronze
224843,1956,
224844,1956,
224846,1980,
224847,1980,Silver
224848,1960,
224864,1994,
224865,1994,
224866,1994,
224869,1956,Gold
224870,1960,Bronze
224919,2002,
224939,1964,
224940,1964,
224941,1980,
224945,1936,
224946,1936,
224952,1980,
224982,1924,Gold
224984,1998,
224985,2002,
225001,1948,
225010,1998,
225011,1998,
225012,1998,
225013,1998,
225014,2002,
225015,2002,
225016,2002,
225017,2002,Bronze
225018,2006,
225019,2006,
225020,2006,
225021,2006,Silver
225022,2010,
225023,2010,
225024,2010,
225025,2010,
225049,2014,
225052,1992,
225053,1992,
225054,1992,
225092,1936,
225106,2006,
225107,2006,
225113,1992,
225114,1992,
225115,1992,
225116,1994,
225117,1994,
225118,1994,
225120,2006,
225121,2006,
225122,2010,
225123,2010,
225124,2010,
225125,2010,
225126,2014,
225127,2014,
225128,1992,
225129,1992,
225130,2010,
225147,1988,
225148,1988,
225149,1988,
225150,1988,
225151,1992,
225152,1992,
225153,1992,
225155,1992,
225156,1992,Gold
225171,1998,
225172,1998,
225173,2002,
225174,2002,
225185,2006,Gold
225193,1984,
225194,1984,
225195,1984,
225196,1984,
225197,1984,
225198,1984,
225210,2010,
225211,2010,
225212,1984,
225213,1992,
225214,1992,
225215,1992,
225226,1988,
225227,1988,
225228,1980,
225229,1980,
225230,1984,
225231,1984,
225275,1928,
225339,1992,
225343,1980,
225358,2014,
225365,1984,
225409,1998,
225410,2002,
225411,2002,
225413,1994,Bronze
225429,1994,
225442,2002,
225460,2002,
225505,2010,
225506,2014,
225512,1992,
225513,1992,
225514,1992,
225515,1994,
225538,2002,Gold
225539,2006,Gold
225540,2010,Gold
225567,1992,
225568,1992,
225569,1968,
225570,1968,
225571,1968,
225573,2010,
225574,2014,
225576,2014,Gold
225577,2002,
225578,2006,
225579,2010,
225650,1992,
225651,1992,
225652,1992,
225653,1992,
225704,2010,
225705,2010,
225706,2014,
225707,2014,Silver
225708,2014,
225709,2014,Silver
225710,2014,
225711,2014,
225718,2010,
225719,2010,
225720,2010,
225721,2010,
225722,2014,Bronze
225723,2014,Silver
225724,2014,
225725,2014,
225726,2014,
225727,2014,
225735,2002,
225736,2006,
225743,2006,
225744,2006,
225745,2006,
225746,2010,
225747,2010,
225748,2010,
225749,2010,
225750,2014,
225751,2014,
225811,2006,
225812,2006,
225813,2010,
225814,2010,
225815,2010,
225894,1976,
225896,2010,
225897,2014,
225898,2014,Gold
225940,1968,
225949,1980,
225950,1980,
225951,1984,
225952,1984,Silver
225958,1952,
225959,1956,
225960,1988,
225961,1992,
225971,1992,
225972,1992,Silver
225973,1994,
225974,1994,
225975,1998,Gold
225976,2002,
225977,2002,Bronze
226005,1972,
226006,1972,
226007,1972,
226011,1964,
226068,1976,
226069,1976,
226070,1980,
226071,1980,
226072,1984,
226073,1984,
226082,2014,
226088,1998,Gold
226089,2002,
226090,2006,Bronze
226098,1948,
226106,2010,
226107,1936,Bronze
226115,2010,
226120,2006,Silver
226121,2006,
226122,2006,
226123,2006,
226140,1988,
226172,2006,
226179,2002,
226180,2002,
226181,2002,
226184,1948,
226185,1948,
226189,1924,
226207,2006,
226237,2006,
226238,2006,
226239,2006,
226268,2010,
226269,2010,
226270,2010,
226274,1928,
226277,1968,
226278,1968,
226279,1972,
226280,1972,Bronze
226282,1976,
226283,1976,
226293,2006,
226294,2010,
226295,1972,
226296,1972,
226297,1972,
226311,2010,
226312,2010,
226313,2014,
226316,2014,
226317,2014,
226359,1988,
226360,1988,
226361,1988,
226362,1964,
226363,1968,
226364,1968,
226367,2002,
226375,1956,
226376,1956,
226403,1960,
226425,2002,
226426,2002,
226427,2002,
226428,2006,
226429,2006,
226430,2010,
226431,1956,
226432,1960,
226433,1960,
226434,1960,
226439,1972,
226440,1972,
226441,1976,
226442,1976,
226443,1980,
226444,1980,
226464,1984,
226465,1988,
226466,1988,
226469,1992,
226470,2010,
226473,2006,
226474,2010,
226475,2014,
226476,1928,
226480,1976,
226487,1956,
226488,1956,
226489,1964,
226490,1964,
226491,1976,
226496,2014,
226497,1956,
226498,1964,
226499,1994,
226500,1994,
226501,1994,
226516,1976,
226517,1976,
226518,2002,
226519,2006,
226552,2002,
226553,2002,
226554,2002,
226555,2006,
226556,2006,
226557,2006,
226558,2010,Silver
226559,2010,Silver
226560,2010,Silver
226604,2002,
226605,1992,
226634,1952,Bronze
226635,1952,
226636,1984,
226637,1984,
226654,1984,
226712,1948,
226713,1948,
226714,1948,
226721,2002,
226722,2002,
226740,2014,Gold
226746,2006,
226747,2006,
226748,2006,
226749,2010,
