team_id,team,country_abbr
236488,Ukraine,UKR
236489,Ukraine,UKR
236490,Ukraine,UKR
236491,Ukraine,UKR
236492,Ukraine,UKR
236493,Ukraine,UKR
236494,Ukraine,UKR
236495,Ukraine,UKR
236496,Ukraine,UKR
236525,Russia,RUS
236528,Russia,RUS
236548,Russia,RUS
236549,Russia,RUS
236550,Russia,RUS
236551,Russia,RUS
236552,Russia,RUS
236553,Russia,RUS
236554,Russia,RUS
236556,Russia,RUS
236561,Soviet Union,URS
236565,Russia,RUS
236574,France,FRA
236575,France,FRA
236576,France,FRA
236616,Hungary,HUN
236617,Hungary,HUN
236657,Italy-2,ITA
236658,Italy-1,ITA
236659,Italy-2,ITA
236660,Italy-2,ITA
236661,Italy-1,ITA
236662,Italy-1,ITA
236663,Italy-1,ITA
236698,Italy,ITA
236699,Italy,ITA
236700,Italy,ITA
236701,Italy,ITA
236702,Italy,ITA
236723,Great Britain-1,GBR
236732,Finland,FIN
236778,Italy,ITA
236779,Italy,ITA
236795,Slovakia,SVK
236809,Romania-1,ROU
236810,Russia,RUS
236843,Japan,JPN
236849,Austria,AUT
236850,Austria,AUT
236854,Germany,GER
236855,Germany,GER
236856,Germany,GER
236857,Germany,GER
236858,Austria,AUT
236859,Austria,AUT
236860,Austria,AUT
236880,East Germany,GDR
236881,East Germany,GDR
236882,East Germany,GDR
236893,West Germany,FRG
236894,Germany,GER
236895,Germany,GER
236896,Germany,GER
236897,Germany,GER
236920,United States-1,USA
236924,Canada,CAN
236925,United States,USA
236926,United States,USA
236945,France,FRA
236946,France,FRA
236947,France,FRA
236948,France,FRA
236949,France,FRA
236960,Slovenia,SLO
236990,Japan,JPN
236997,Kazakhstan,KAZ
237007,Great Britain,GBR
237008,Great Britain,GBR
237009,Great Britain,GBR
237029,United States,USA
237045,United States,USA
237046,United States,USA
237047,United States,USA
237071,Great Britain,GBR
237072,Great Britain,GBR
237073,Great Britain,GBR
237086,United States,USA
237087,United States,USA
237097,Canada,CAN
237104,Argentina,ARG
237105,Argentina,ARG
237109,Canada,CAN
237116,Great Britain,GBR
237117,Great Britain,GBR
237141,Great Britain,GBR
237149,Canada,CAN
237163,Canada,CAN
237206,Morocco,MAR
237207,Morocco,MAR
237226,United States-1,USA
237256,New Zealand,NZL
237257,New Zealand,NZL
237266,Great Britain,GBR
237267,Great Britain,GBR
237292,United States,USA
237293,United States,USA
237294,United States,USA
237295,United States,USA
237296,United States,USA
237297,United States,USA
237298,United States,USA
237299,United States,USA
237300,United States,USA
237301,United States,USA
237302,United States,USA
237330,Hungary,HUN
237342,Germany,GER
237343,Germany,GER
237344,Germany,GER
237345,Germany,GER
237346,Germany,GER
237347,Germany,GER
237348,Germany,GER
237349,Germany,GER
237350,Germany,GER
237351,Germany,GER
237352,Germany,GER
237353,Canada,CAN
237354,Austria-1,AUT
237388,Netherlands,NED
237404,Ethiopia,ETH
237405,Ethiopia,ETH
237430,New Zealand-2,NZL
237431,New Zealand,NZL
237433,Canada,CAN
237434,Canada,CAN
237441,Finland,FIN
237442,Finland,FIN
237443,Finland,FIN
237445,Argentina,ARG
237446,Argentina,ARG
237447,Argentina,ARG
237453,United States,USA
237488,Sweden,SWE
237490,Italy,ITA
237536,Great Britain,GBR
237537,Great Britain,GBR
237552,Kazakhstan,KAZ
237553,Kazakhstan,KAZ
237566,Austria,AUT
237567,Austria,AUT
237568,Austria,AUT
237586,Chinese Taipei,TPE
237587,Chinese Taipei,TPE
237661,Slovenia,SLO
237662,Slovenia,SLO
237663,Slovenia,SLO
237664,Yugoslavia,YUG
237665,Yugoslavia,YUG
237666,Yugoslavia,YUG
237667,Yugoslavia,YUG
237668,Yugoslavia,YUG
237669,Yugoslavia,YUG
237670,Yugoslavia,YUG
237677,Czechoslovakia,TCH
237678,Czechoslovakia,TCH
237679,Czech Republic,CZE
237680,Czech Republic,CZE
237682,Czechoslovakia,TCH
237683,Czechoslovakia,TCH
237684,Czechoslovakia,TCH
237687,Romania,ROU
237688,Estonia,EST
237689,Estonia,EST
237690,Estonia,EST
237691,Estonia,EST
237692,Estonia,EST
237711,Netherlands,NED
237712,Netherlands,NED
237713,Netherlands,NED
237714,Netherlands,NED
237715,Netherlands,NED
237716,Netherlands,NED
237717,Netherlands,NED
237718,Netherlands,NED
237719,Netherlands,NED
237732,Japan,JPN
237752,Japan,JPN
237753,Japan,JPN
237754,Japan,JPN
237755,Japan,JPN
237756,Japan,JPN
237757,Japan,JPN
237758,Japan,JPN
237759,Japan,JPN
237760,Japan,JPN
237761,Japan,JPN
237762,Japan,JPN
237763,Japan,JPN
237764,Japan,JPN
237765,Japan,JPN
237804,United States-1,USA
237805,United States,USA
237806,Russia,RUS
237808,Lithuania,LTU
237809,Lithuania,LTU
237810,Lithuania,LTU
237811,Lithuania,LTU
237812,Lithuania,LTU
237813,Lithuania,LTU
237814,Lithuania,LTU
237815,Lithuania,LTU
237816,Soviet Union,URS
237817,Soviet Union,URS
237818,Soviet Union,URS
237819,Russia,RUS
237820,Russia,RUS
237828,Russia,RUS
237904,Spain,ESP
237905,Spain,ESP
237906,Spain,ESP
237907,Spain,ESP
237908,Spain,ESP
237909,Spain,ESP
237910,Spain,ESP
237911,Spain,ESP
237913,France,FRA
237933,United States,USA
237958,Hungary,HUN
237961,Russia,RUS
237964,Philippines,PHI
237965,Philippines,PHI
237966,Japan,JPN
237967,Japan,JPN
237975,Canada,CAN
237976,United States,USA
237977,United States,USA
237992,Yugoslavia,YUG
237993,Yugoslavia,YUG
238004,Italy,ITA
238005,Italy,ITA
238020,Japan,JPN
238021,Japan,JPN
238022,Japan,JPN
238023,Japan,JPN
238024,Japan,JPN
238025,Japan,JPN
238045,Slovakia,SVK
238058,Italy,ITA
238086,United States,USA
238087,United States,USA
238088,United States,USA
238102,United States,USA
238103,United States,USA
238104,United States,USA
238105,United States,USA
238106,United States,USA
238129,Finland,FIN
238130,Finland,FIN
238131,Finland,FIN
238132,Finland,FIN
238133,Finland,FIN
238134,Finland,FIN
238139,Mexico,MEX
238140,Mexico,MEX
238161,Canada,CAN
238174,Romania,ROU
238263,India,IND
238264,India,IND
238265,India,IND
238276,Austria-1,AUT
238277,Austria-1,AUT
238278,Austria-1,AUT
238279,Austria-1,AUT
238280,Austria-2,AUT
238281,Austria,AUT
238283,Italy,ITA
238284,Italy,ITA
238285,Italy,ITA
238306,Switzerland,SUI
238307,Switzerland,SUI
238311,Norway,NOR
238312,Norway,NOR
238323,West Germany,FRG
238324,West Germany,FRG
238325,West Germany,FRG
238326,Germany,GER
238336,France,FRA
238337,France,FRA
238338,France,FRA
238356,United States,USA
238380,France,FRA
238381,France,FRA
238382,France,FRA
238383,France,FRA
238384,France,FRA
238385,France,FRA
238388,Canada,CAN
238393,Germany,GER
238394,Germany,GER
238434,Sweden,SWE
238442,Sweden,SWE
238476,Greece,GRE
238477,Greece,GRE
238478,Greece,GRE
238479,Greece,GRE
238480,Greece,GRE
238562,France,FRA
238563,France,FRA
238564,France,FRA
238569,Canada,CAN
238570,Canada,CAN
238571,Canada,CAN
238572,Canada,CAN
238573,Canada,CAN
238574,Canada,CAN
238575,Canada,CAN
238576,Canada,CAN
238577,Canada,CAN
238578,Canada,CAN
238579,Canada,CAN
238580,Canada,CAN
238581,Canada,CAN
238617,Austria,AUT
238618,Austria,AUT
238619,Austria,AUT
238620,Austria,AUT
238621,Austria,AUT
238646,Canada,CAN
238647,Canada,CAN
238648,Canada,CAN
238649,Canada,CAN
238650,Canada,CAN
238651,Canada,CAN
238652,Canada,CAN
238653,Canada,CAN
238654,Canada,CAN
238655,Canada,CAN
238707,East Germany,GDR
238708,East Germany,GDR
238740,East Germany-2,GDR
238741,East Germany-1,GDR
238746,France,FRA
238747,France,FRA
238748,France,FRA
238749,France,FRA
238790,Norway,NOR
238795,France,FRA
238796,France,FRA
238797,France,FRA
238798,France,FRA
238821,Norway,NOR
238822,Norway,NOR
238823,Italy,ITA
238824,Italy,ITA
238825,Italy,ITA
238826,Italy,ITA
238827,Italy,ITA
238828,Italy,ITA
238829,Italy,ITA
238830,Italy,ITA
238831,Italy,ITA
238832,Italy,ITA
238843,Sweden,SWE
238844,Sweden,SWE
238845,Sweden,SWE
238855,West Germany,FRG
238856,Germany,GER
238857,Germany,GER
238858,Germany,GER
238859,Germany,GER
238860,Germany,GER
238861,Germany,GER
238862,Germany,GER
238863,Germany,GER
238864,Germany,GER
238865,Germany,GER
238866,Germany,GER
238897,Netherlands,NED
238898,Netherlands,NED
238899,Netherlands,NED
238900,Netherlands,NED
238901,Netherlands,NED
238902,Netherlands,NED
238903,Netherlands,NED
238904,Netherlands,NED
238905,Netherlands,NED
238911,Canada,CAN
238912,Canada,CAN
238913,France-2,FRA
238922,Switzerland,SUI
238923,Switzerland,SUI
238929,United States,USA
238939,Australia,AUS
238962,France,FRA
238963,France,FRA
238964,France,FRA
238968,United States,USA
238972,Australia,AUS
238973,Canada-2,CAN
238978,Switzerland,SUI
238979,Switzerland,SUI
238980,Switzerland,SUI
238981,Switzerland,SUI
238982,Switzerland,SUI
238983,Switzerland,SUI
238984,Switzerland,SUI
238988,Great Britain-2,GBR
239077,United States,USA
239082,Jamaica,JAM
239083,Jamaica,JAM
239084,Jamaica,JAM
239102,Norway,NOR
239103,Norway,NOR
239104,Norway,NOR
239105,Norway,NOR
239106,Norway,NOR
239109,Sweden,SWE
239110,Sweden,SWE
239111,Sweden,SWE
239124,United States,USA
239125,United States,USA
239126,United States,USA
239127,United States,USA
239128,United States,USA
239129,United States,USA
239130,United States,USA
239220,Great Britain-2,GBR
239248,United States,USA
239249,United States,USA
239250,United States,USA
239251,United States,USA
239252,United States,USA
239253,United States,USA
239254,United States,USA
239255,United States,USA
239261,United States,USA
239262,United States,USA
239263,United States,USA
239264,United States,USA
239265,United States,USA
239266,United States,USA
239267,United States,USA
239268,United States,USA
239269,United States,USA
239270,United States,USA
239271,United States,USA
239275,Canada,CAN
239277,Canada,CAN
239278,Canada,CAN
239315,Canada,CAN
239316,Canada,CAN
239321,Canada,CAN
239322,Canada,CAN
239334,Fiji,FIJ
239335,Fiji,FIJ
239356,Canada,CAN
239407,Canada,CAN
239447,Canada,CAN
239515,Norway,NOR
239517,Norway-1,NOR
239518,Norway-2,NOR
239519,Norway-2,NOR
239520,Norway,NOR
239521,Norway,NOR
239522,Norway,NOR
239523,Norway,NOR
239524,Norway,NOR
239525,Norway,NOR
239526,Norway,NOR
239527,Norway,NOR
239528,Norway,NOR
239560,Sweden,SWE
239575,Great Britain-2,GBR
239579,United States,USA
239580,United States,USA
239598,Canada,CAN
239599,Canada,CAN
239611,United States-2,USA
239612,United States-2,USA
239613,United States-1,USA
239614,United States-1,USA
239640,Norway,NOR
239641,Norway,NOR
239642,Norway,NOR
239643,Norway,NOR
239644,Norway,NOR
239645,Norway,NOR
239646,Norway,NOR
239647,Norway,NOR
239648,Norway,NOR
239662,Norway,NOR
239663,Norway,NOR
239679,Germany,GER
239680,Germany,GER
239681,Argentina,ARG
239682,Argentina,ARG
239683,Argentina,ARG
239688,France,FRA
239689,France,FRA
239693,United States,USA
239694,United States,USA
239722,Sweden,SWE
239745,Finland,FIN
239746,Finland,FIN
239747,Finland,FIN
239748,Finland,FIN
239749,Finland,FIN
239750,Finland,FIN
239751,Finland,FIN
239752,Finland,FIN
239772,Sweden,SWE
239773,Sweden,SWE
239797,Austria,AUT
239798,Austria,AUT
239799,Austria-2,AUT
239800,Austria-2,AUT
239801,Austria-2,AUT
239819,United States,USA
239820,United States,USA
239821,United States,USA
239822,United States,USA
239823,United States,USA
239827,Germany,GER
239835,Iceland,ISL
239836,Iceland,ISL
239839,Iceland,ISL
239845,Iceland,ISL
239846,Iceland,ISL
239847,Iceland,ISL
239854,Iceland,ISL
239860,Iceland,ISL
239861,Iceland,ISL
239862,Iceland,ISL
239863,Iceland,ISL
239864,Iceland,ISL
239871,Finland,FIN
239872,Finland,FIN
239873,Finland,FIN
239874,Finland,FIN
239875,Finland,FIN
239876,Finland,FIN
239884,China,CHN
239885,China,CHN
239902,China,CHN
239903,China,CHN
239904,China,CHN
239909,China,CHN
239910,China,CHN
239911,China,CHN
239937,Georgia,GEO
239940,Romania,ROU
239941,Romania-1,ROU
239943,Slovenia,SLO
239957,Italy-2,ITA
239958,Italy-2,ITA
239959,Italy-2,ITA
239960,Italy-1,ITA
239961,Italy-1,ITA
239962,Italy-1,ITA
239963,Italy-1,ITA
239964,Italy-2,ITA
239967,Italy,ITA
239969,Canada,CAN
239976,Finland,FIN
239977,United States,USA
239993,Austria,AUT
240025,Netherlands,NED
240028,Turkey,TUR
240029,Turkey,TUR
240049,Finland,FIN
240052,Estonia,EST
240053,Estonia,EST
240056,Finland,FIN
240057,Finland,FIN
240060,Czechoslovakia,TCH
240061,Czechoslovakia,TCH
240070,Australia,AUS
240090,Soviet Union,URS
240091,Soviet Union,URS
240092,Soviet Union,URS
240093,Soviet Union,URS
240094,Soviet Union,URS
240095,Soviet Union,URS
240096,Soviet Union,URS
240097,Soviet Union,URS
240098,Russia-3,RUS
240099,Russia-2,RUS
240105,Russia,RUS
240114,Soviet Union,URS
240115,Soviet Union,URS
240116,Soviet Union,URS
240117,Soviet Union,URS
240118,Russia,RUS
240119,Russia,RUS
240120,Russia,RUS
240121,Russia,RUS
240122,Russia,RUS
240123,Russia,RUS
240125,Finland,FIN
240138,Finland,FIN
240139,Finland,FIN
240143,Germany,GER
240144,Germany,GER
240145,Germany,GER
240217,Romania,ROU
240218,Sweden,SWE
240219,Sweden,SWE
240234,Netherlands,NED
240235,Netherlands,NED
240236,Netherlands,NED
240237,Netherlands,NED
240238,Netherlands,NED
240239,Netherlands,NED
240240,Netherlands,NED
240241,Netherlands,NED
240242,Netherlands,NED
240269,Kyrgyzstan,KGZ
240270,Kyrgyzstan,KGZ
240275,Russia-2,RUS
240283,Finland,FIN
240284,Finland,FIN
240285,Finland,FIN
240286,Finland,FIN
240287,Finland,FIN
240400,Great Britain,GBR
240401,Great Britain,GBR
240402,Great Britain,GBR
240403,Great Britain,GBR
240404,Canada,CAN
240405,Canada,CAN
240416,Italy,ITA
240417,Italy,ITA
240418,Italy,ITA
240433,Romania,ROU
240441,Finland,FIN
240451,Estonia,EST
240452,Latvia,LAT
240453,Latvia,LAT
240454,Latvia,LAT
240455,Latvia,LAT
240456,Latvia,LAT
240460,Austria,AUT
240461,Germany-3,GER
240470,Russia,RUS
240493,Russia,RUS
240494,Russia,RUS
240496,Yugoslavia,YUG
240497,Yugoslavia,YUG
240498,Yugoslavia,YUG
240518,France,FRA
240520,France,FRA
240526,Greece,GRE
240527,Greece,GRE
240528,Greece,GRE
240529,Greece,GRE
240551,Russia,RUS
240577,Soviet Union,URS
240578,Soviet Union,URS
240579,Soviet Union,URS
240580,Soviet Union,URS
240581,Soviet Union,URS
240582,Soviet Union,URS
240618,Sweden,SWE
240619,Sweden,SWE
240632,Norway,NOR
240633,Norway,NOR
240634,Norway,NOR
240635,Norway,NOR
240636,Norway,NOR
240637,Norway,NOR
240638,Norway,NOR
240646,Belarus,BLR
240668,Russia,RUS
240669,Russia,RUS
240672,United States,USA
240673,United States,USA
240674,United States,USA
240675,United States,USA
240690,Poland,POL
240691,Poland,POL
240692,Poland,POL
240705,Poland,POL
240706,Poland,POL
240707,France,FRA
240708,Poland,POL
240709,France,FRA
240762,Estonia,EST
240763,Estonia,EST
240767,Lithuania,LTU
240772,Great Britain,GBR
240788,Estonia,EST
240789,Estonia,EST
240790,Estonia,EST
240791,Estonia,EST
240792,Estonia,EST
240793,Estonia,EST
240794,Estonia,EST
240795,Estonia,EST
240796,Estonia,EST
240797,Estonia,EST
240798,Estonia,EST
240799,Estonia,EST
240800,Estonia,EST
240801,Estonia,EST
240802,Estonia,EST
240803,Estonia,EST
240804,Estonia,EST
240822,Japan,JPN
240823,Japan,JPN
240824,Japan,JPN
240828,Japan,JPN
240829,Japan,JPN
240830,Japan,JPN
240831,Japan,JPN
240834,Romania,ROU
240835,Romania,ROU
240842,Great Britain,GBR
240843,Great Britain,GBR
240844,Great Britain,GBR
240866,United States,USA
240867,United States,USA
240882,Bulgaria,BUL
240895,Bulgaria,BUL
240916,Bulgaria,BUL
240918,Bulgaria-2,BUL
240974,Germany,GER
240975,Germany,GER
240976,Canada,CAN
240977,Canada,CAN
240980,Romania,ROU
240981,Romania,ROU
240982,Romania,ROU
240983,Romania,ROU
240984,Romania,ROU
240985,Romania,ROU
240986,Romania,ROU
240987,Romania,ROU
240988,Romania,ROU
240989,Romania,ROU
240990,Romania,ROU
240991,Romania,ROU
240992,Romania,ROU
240993,Romania,ROU
240994,Romania,ROU
240995,Romania,ROU
240996,Italy,ITA
241012,Japan,JPN
241046,Finland,FIN
241049,Finland,FIN
241050,Finland,FIN
241070,Poland,POL
241071,Poland,POL
241072,Poland,POL
241073,Poland,POL
241074,Poland,POL
241082,Poland,POL
241083,Poland,POL
241097,United States,USA
241099,Japan,JPN
241101,Russia,RUS
241102,Russia,RUS
241122,Albania,ALB
241123,Albania,ALB
241124,Albania,ALB
241125,Albania,ALB
241126,Albania,ALB
241189,Italy,ITA
241192,Ukraine,UKR
241202,Norway,NOR
241203,Norway,NOR
241240,Turkey,TUR
241241,Turkey,TUR
241266,Belgium-1,BEL
241294,Japan,JPN
241310,Andorra,AND
241324,Spain,ESP
241325,Spain,ESP
241326,Spain,ESP
241327,Spain,ESP
241328,Spain,ESP
241347,United States-2,USA
241348,United States-1,USA
241349,United States-1,USA
241350,United States-1,USA
241355,Argentina,ARG
241356,Argentina,ARG
241357,Argentina,ARG
241358,Argentina,ARG
241359,Argentina,ARG
241360,Argentina-1,ARG
241361,Argentina,ARG
241364,Italy,ITA
241365,Italy,ITA
241366,Italy,ITA
241367,Italy,ITA
241368,Italy,ITA
241369,Italy,ITA
241370,Italy,ITA
241371,Italy,ITA
241375,Poland,POL
241381,Italy,ITA
241384,Monaco,MON
241385,Monaco,MON
241388,Italy,ITA
241389,Italy,ITA
241390,Italy,ITA
241391,Italy,ITA
241392,Italy,ITA
241393,Italy,ITA
241394,Italy,ITA
241395,Italy,ITA
241396,Italy,ITA
241406,Slovakia,SVK
241409,Yugoslavia,YUG
241410,Yugoslavia,YUG
241411,Yugoslavia,YUG
241412,Yugoslavia,YUG
241418,Italy,ITA
241432,Japan,JPN
241433,Japan,JPN
241434,Japan,JPN
241435,Japan,JPN
241436,Japan,JPN
241437,Japan,JPN
241439,Japan,JPN
241440,Japan,JPN
241441,Japan,JPN
241442,Japan,JPN
241443,Japan,JPN
241444,Japan,JPN
241445,Japan,JPN
241446,Japan,JPN
241447,Japan,JPN
241477,Japan,JPN
241494,Great Britain,GBR
241495,Great Britain,GBR
241531,Canada,CAN
241532,Canada,CAN
241533,Canada,CAN
241534,Canada,CAN
241535,Canada,CAN
241544,Mongolia,MGL
241545,Mongolia,MGL
241546,Mongolia,MGL
241547,Mongolia,MGL
241574,Norway,NOR
241586,Switzerland,SUI
241600,Bulgaria,BUL
241601,Bulgaria,BUL
241609,Soviet Union-2,URS
241610,Latvia-1,LAT
241611,Latvia-2,LAT
241644,China-2,CHN
241645,China-2,CHN
241646,China-2,CHN
241647,China-1,CHN
241670,Italy,ITA
241671,Italy,ITA
241672,Italy,ITA
241673,Italy,ITA
241674,Italy,ITA
241675,Italy,ITA
241676,Italy,ITA
241694,Austria-2,AUT
241695,Austria-1,AUT
241706,Japan,JPN
241707,Japan,JPN
241708,Japan,JPN
241709,Japan,JPN
241721,Finland,FIN
241752,Turkey,TUR
241753,Turkey,TUR
241754,Armenia,ARM
241778,Italy,ITA
241779,Italy,ITA
241780,Italy,ITA
241781,Italy,ITA
241813,Poland,POL
241814,Poland,POL
241815,Poland,POL
241816,Poland,POL
241855,Italy-1,ITA
241856,Italy-1,ITA
241863,Russia,RUS
241906,Japan,JPN
241913,Finland,FIN
241927,Finland,FIN
241928,Finland,FIN
241929,Finland,FIN
241930,Finland,FIN
241931,Finland,FIN
241935,Canada,CAN
241938,Hungary,HUN
241939,Hungary,HUN
241940,Hungary,HUN
241948,Italy-2,ITA
241950,Sweden,SWE
241951,Sweden,SWE
241986,Slovakia,SVK
242012,Denmark,DEN
242016,New Zealand,NZL
242044,Great Britain,GBR
242057,Argentina,ARG
242058,Argentina,ARG
242122,Andorra,AND
242123,Andorra,AND
242124,Andorra,AND
242195,Switzerland,SUI
242196,Switzerland,SUI
242197,Switzerland,SUI
242207,United States,USA
242208,United States,USA
242209,United States,USA
242210,United States,USA
242219,Puerto Rico,PUR
242220,Puerto Rico,PUR
242231,Finland,FIN
242248,Norway,NOR
242249,Great Britain-1,GBR
242250,Great Britain-1,GBR
242251,Great Britain,GBR
242265,Japan,JPN
242276,Italy-2,ITA
242277,Italy-2,ITA
242278,Italy-2,ITA
242279,Italy,ITA
242280,Italy-2,ITA
242281,Italy-2,ITA
242282,Italy-2,ITA
242283,Switzerland,SUI
242285,Bulgaria,BUL
242286,Bulgaria,BUL
242287,Bulgaria,BUL
242288,Bulgaria,BUL
242291,Greece,GRE
242302,Turkey,TUR
242303,Turkey,TUR
242313,Hungary,HUN
242314,Hungary,HUN
242315,Hungary-1,HUN
242427,Hungary,HUN
242435,Hungary,HUN
242436,Hungary,HUN
242441,Russia-2,RUS
242442,Russia-1,RUS
242447,Italy,ITA
242448,Italy,ITA
242449,Italy,ITA
242450,Italy,ITA
242451,Austria,AUT
242452,Austria,AUT
242453,Austria,AUT
242454,Austria,AUT
242526,Czechoslovakia,TCH
242527,Czech Republic,CZE
242548,Morocco,MAR
242549,Morocco,MAR
242564,France,FRA
242565,France,FRA
242566,France,FRA
242567,France,FRA
242568,France,FRA
242569,France,FRA
242572,France,FRA
242604,Andorra,AND
242605,Andorra,AND
242606,Andorra,AND
242611,Great Britain-1,GBR
242612,Great Britain-2,GBR
242613,Great Britain-1,GBR
242614,Great Britain-1,GBR
242615,Great Britain-1,GBR
242616,Great Britain-1,GBR
242617,Great Britain-1,GBR
242622,Canada,CAN
242727,United States,USA
242728,United States,USA
242729,Great Britain,GBR
242747,Austria,AUT
242748,Austria,AUT
242759,Czechoslovakia,TCH
242760,Czechoslovakia,TCH
242775,Norway,NOR
242776,Norway,NOR
242777,Norway,NOR
242778,Norway,NOR
242779,Norway,NOR
242787,Norway,NOR
242788,Norway,NOR
242789,Norway,NOR
242790,Norway,NOR
242812,Great Britain-1,GBR
242817,Switzerland,SUI
242822,Switzerland,SUI
242823,Ukraine,UKR
242824,Ukraine,UKR
242825,Ukraine,UKR
242826,Ukraine,UKR
242835,Canada,CAN
242836,Canada,CAN
242887,Italy,ITA
242888,Canada,CAN
242961,Russia-2,RUS
242962,Russia-1,RUS
242963,Russia,RUS
242992,Italy,ITA
242993,Italy,ITA
243008,Russia,RUS
243009,Russia,RUS
243010,Russia,RUS
243011,Russia,RUS
243012,Russia,RUS
243013,Russia,RUS
243025,Austria,AUT
243026,Austria,AUT
243027,Germany,GER
243028,Germany,GER
243029,Germany,GER
243030,Germany,GER
243031,West Germany,FRG
243032,West Germany,FRG
243033,West Germany,FRG
243034,West Germany,FRG
243035,Germany,GER
243036,West Germany,FRG
243037,West Germany,FRG
243038,West Germany,FRG
243056,Germany,GER
243062,Austria,AUT
243063,Germany,GER
243064,Germany,GER
243065,Germany,GER
243073,Cayman Islands,CAY
243074,Cayman Islands,CAY
243075,Cayman Islands,CAY
243094,Great Britain,GBR
243104,United States,USA
243105,United States,USA
243120,Poland,POL
243121,Poland,POL
243122,Poland,POL
243142,Unified Team,EUN
243143,Russia,RUS
243149,Russia,RUS
243150,Russia,RUS
243159,Belarus,BLR
243160,Belarus,BLR
243161,Belarus,BLR
243162,Belarus,BLR
243163,Belarus,BLR
243164,Belarus,BLR
243165,Belarus,BLR
243166,Soviet Union,URS
243169,Russia,RUS
243172,Kazakhstan,KAZ
243183,West Germany,FRG
243184,West Germany,FRG
243185,West Germany,FRG
243188,France,FRA
243194,Czech Republic,CZE
243195,Czech Republic,CZE
243196,Czech Republic,CZE
243197,Czech Republic,CZE
243198,Czech Republic,CZE
243199,Czech Republic,CZE
243200,Czech Republic,CZE
243206,Kyrgyzstan,KGZ
243207,Kyrgyzstan,KGZ
243214,United States,USA
243216,Canada,CAN
243217,Canada,CAN
243218,Canada,CAN
243219,Canada,CAN
243220,Canada,CAN
243221,Canada,CAN
243224,Canada,CAN
243225,Canada,CAN
243238,United States,USA
243251,Italy-1,ITA
243272,Switzerland,SUI
243273,Switzerland,SUI
243278,France,FRA
243279,France,FRA
243280,Switzerland,SUI
243281,Switzerland,SUI
243282,Switzerland,SUI
243283,Switzerland,SUI
243284,Switzerland,SUI
243285,Switzerland,SUI
243288,France,FRA
243289,United States,USA
243306,United States,USA
243307,Italy,ITA
243308,Italy,ITA
243309,Soviet Union,URS
243310,Soviet Union,URS
243311,Soviet Union,URS
243312,Soviet Union,URS
243313,Russia,RUS
243314,Russia,RUS
243315,Russia,RUS
243317,Russia,RUS
243318,Russia,RUS
243325,United States,USA
243344,Italy,ITA
243374,Greece,GRE
243375,Greece,GRE
243395,Austria,AUT
243396,France-1,FRA
243397,France-1,FRA
243399,Latvia,LAT
243400,Latvia,LAT
243416,Kazakhstan,KAZ
243417,Kazakhstan,KAZ
243418,Kazakhstan,KAZ
243419,Kazakhstan,KAZ
243428,Australia,AUS
243436,Russia,RUS
243437,Russia,RUS
243438,Russia,RUS
243439,Russia,RUS
243488,Austria,AUT
243489,Austria,AUT
243490,Austria,AUT
243514,Germany,GER
243532,Austria,AUT
243533,Austria,AUT
243534,Austria,AUT
243535,Austria,AUT
243536,Austria,AUT
243537,Austria,AUT
243554,Italy,ITA
243574,Serbia and Montenegro,SCG
243575,Serbia,SRB
243599,Germany,GER
243600,Germany,GER
243601,Germany,GER
243612,Unified Team,EUN
243613,Russia,RUS
243614,Russia,RUS
243615,Russia,RUS
243616,Czechoslovakia,TCH
243617,Czechoslovakia,TCH
243618,Switzerland,SUI
243627,Poland,POL
243636,Switzerland,SUI
243699,Kyrgyzstan,KGZ
243700,Kyrgyzstan,KGZ
243701,Kyrgyzstan,KGZ
243702,Kyrgyzstan,KGZ
243704,Soviet Union-2,URS
243710,Kazakhstan,KAZ
243711,Kazakhstan,KAZ
243727,Norway,NOR
243728,Norway,NOR
243729,Norway,NOR
243749,Germany-2,GER
243765,Canada,CAN
243778,Czechoslovakia,TCH
243781,Italy,ITA
243782,Italy,ITA
243805,Poland,POL
243806,Poland,POL
243811,Great Britain,GBR
243812,Great Britain,GBR
243813,Great Britain,GBR
243817,Switzerland,SUI
243830,Norway,NOR
243831,Norway,NOR
243845,Russia-2,RUS
243846,Russia-1,RUS
243850,Kazakhstan,KAZ
243851,Russia,RUS
243852,Russia,RUS
243853,West Germany,FRG
243854,Germany,GER
243855,Germany,GER
243856,West Germany,FRG
243857,West Germany,FRG
243858,West Germany,FRG
243859,Germany,GER
243860,Switzerland,SUI
243861,Switzerland,SUI
243862,Switzerland,SUI
243863,Switzerland,SUI
243864,Switzerland,SUI
243909,Norway,NOR
243910,Norway,NOR
243919,Poland,POL
243920,Poland,POL
243921,Poland,POL
243922,Poland,POL
243923,Poland,POL
243924,Poland,POL
243931,Soviet Union,URS
243932,Soviet Union,URS
243933,Soviet Union,URS
243934,Soviet Union,URS
243935,Soviet Union,URS
243990,Georgia,GEO
243991,Georgia,GEO
243992,Georgia,GEO
243993,Georgia,GEO
243994,Georgia,GEO
243995,Georgia,GEO
244001,Greece,GRE
244002,Greece,GRE
244003,Greece,GRE
244004,Greece,GRE
244005,Greece,GRE
244006,Greece,GRE
244007,Greece,GRE
244008,Greece,GRE
244009,Greece,GRE
244010,Greece,GRE
244011,Greece,GRE
244012,Greece,GRE
244013,Greece,GRE
